0.3000, -1.3000, 2.8375
0.3000, -1.2500, 2.7033
0.3000, -1.2000, 2.5831
0.3000, -1.1500, 2.4761
0.3000, -1.1000, 2.3417
0.3000, -1.0500, 2.2242
0.3000, -1.0000, 2.1021
0.3000, -0.9500, 2.0390
0.3000, -0.9000, 1.8873
0.3000, -0.8500, 1.8420
0.3000, -0.8000, 1.7090
0.3000, -0.7500, 1.6124
0.3000, -0.7000, 1.6264
0.3000, -0.6500, 1.5308
0.3000, -0.6000, 1.5018
0.3000, -0.5500, 1.4590
0.3000, -0.5000, 1.3913
0.3000, -0.4500, 1.4662
0.3000, -0.4000, 1.4313
0.3000, -0.3500, 1.4815
0.3500, -1.3000, 2.5727
0.3500, -1.2500, 2.4734
0.3500, -1.2000, 2.3577
0.3500, -1.1500, 2.2237
0.3500, -1.1000, 2.0689
0.3500, -1.0500, 1.9725
0.3500, -1.0000, 1.9053
0.3500, -0.9500, 1.8015
0.3500, -0.9000, 1.7200
0.3500, -0.8500, 1.6519
0.3500, -0.8000, 1.5475
0.3500, -0.7500, 1.4625
0.3500, -0.7000, 1.4197
0.3500, -0.6500, 1.3218
0.3500, -0.6000, 1.3522
0.3500, -0.5500, 1.3167
0.3500, -0.5000, 1.3315
0.3500, -0.4500, 1.3936
0.3500, -0.4000, 1.3714
0.3500, -0.3500, 1.4771
0.4000, -1.3000, 2.3271
0.4000, -1.2500, 2.2424
0.4000, -1.2000, 2.0863
0.4000, -1.1500, 1.9760
0.4000, -1.1000, 1.8746
0.4000, -1.0500, 1.8186
0.4000, -1.0000, 1.6681
0.4000, -0.9500, 1.5513
0.4000, -0.9000, 1.4648
0.4000, -0.8500, 1.4094
0.4000, -0.8000, 1.3438
0.4000, -0.7500, 1.2815
0.4000, -0.7000, 1.2846
0.4000, -0.6500, 1.1839
0.4000, -0.6000, 1.2162
0.4000, -0.5500, 1.2069
0.4000, -0.5000, 1.2215
0.4000, -0.4500, 1.3035
0.4000, -0.4000, 1.3136
0.4000, -0.3500, 1.3535
0.4500, -1.3000, 2.1308
0.4500, -1.2500, 2.0172
0.4500, -1.2000, 1.8997
0.4500, -1.1500, 1.8304
0.4500, -1.1000, 1.6597
0.4500, -1.0500, 1.5803
0.4500, -1.0000, 1.4668
0.4500, -0.9500, 1.3697
0.4500, -0.9000, 1.3562
0.4500, -0.8500, 1.2219
0.4500, -0.8000, 1.2491
0.4500, -0.7500, 1.0925
0.4500, -0.7000, 1.1790
0.4500, -0.6500, 1.1035
0.4500, -0.6000, 1.0876
0.4500, -0.5500, 1.1358
0.4500, -0.5000, 1.1579
0.4500, -0.4500, 1.2212
0.4500, -0.4000, 1.2410
0.4500, -0.3500, 1.3348
0.5000, -1.3000, 1.9016
0.5000, -1.2500, 1.8236
0.5000, -1.2000, 1.6962
0.5000, -1.1500, 1.5867
0.5000, -1.1000, 1.4691
0.5000, -1.0500, 1.3833
0.5000, -1.0000, 1.3144
0.5000, -0.9500, 1.1700
0.5000, -0.9000, 1.1750
0.5000, -0.8500, 1.1131
0.5000, -0.8000, 1.0277
0.5000, -0.7500, 0.9990
0.5000, -0.7000, 0.9484
0.5000, -0.6500, 0.9223
0.5000, -0.6000, 0.9941
0.5000, -0.5500, 1.0364
0.5000, -0.5000, 1.0776
0.5000, -0.4500, 1.1327
0.5000, -0.4000, 1.2063
0.5000, -0.3500, 1.2671
0.5500, -1.3000, 1.7273
0.5500, -1.2500, 1.6462
0.5500, -1.2000, 1.5198
0.5500, -1.1500, 1.3824
0.5500, -1.1000, 1.2921
0.5500, -1.0500, 1.1896
0.5500, -1.0000, 1.1447
0.5500, -0.9500, 1.1170
0.5500, -0.9000, 0.9713
0.5500, -0.8500, 0.9605
0.5500, -0.8000, 0.8925
0.5500, -0.7500, 0.8916
0.5500, -0.7000, 0.9075
0.5500, -0.6500, 0.8572
0.5500, -0.6000, 0.9192
0.5500, -0.5500, 0.9996
0.5500, -0.5000, 1.0841
0.5500, -0.4500, 1.1262
0.5500, -0.4000, 1.2015
0.5500, -0.3500, 1.3571
0.6000, -1.3000, 1.5546
0.6000, -1.2500, 1.4573
0.6000, -1.2000, 1.3486
0.6000, -1.1500, 1.2176
0.6000, -1.1000, 1.1049
0.6000, -1.0500, 1.0034
0.6000, -1.0000, 0.9779
0.6000, -0.9500, 0.8409
0.6000, -0.9000, 0.8601
0.6000, -0.8500, 0.8214
0.6000, -0.8000, 0.7977
0.6000, -0.7500, 0.7820
0.6000, -0.7000, 0.8170
0.6000, -0.6500, 0.9107
0.6000, -0.6000, 0.8768
0.6000, -0.5500, 0.9315
0.6000, -0.5000, 1.0778
0.6000, -0.4500, 1.2135
0.6000, -0.4000, 1.3082
0.6000, -0.3500, 1.4279
0.6500, -1.3000, 1.4563
0.6500, -1.2500, 1.2953
0.6500, -1.2000, 1.1831
0.6500, -1.1500, 1.1156
0.6500, -1.1000, 0.9978
0.6500, -1.0500, 0.9059
0.6500, -1.0000, 0.8686
0.6500, -0.9500, 0.7963
0.6500, -0.9000, 0.8254
0.6500, -0.8500, 0.7236
0.6500, -0.8000, 0.7039
0.6500, -0.7500, 0.7408
0.6500, -0.7000, 0.7646
0.6500, -0.6500, 0.9040
0.6500, -0.6000, 0.9195
0.6500, -0.5500, 1.0636
0.6500, -0.5000, 1.0810
0.6500, -0.4500, 1.2332
0.6500, -0.4000, 1.3404
0.6500, -0.3500, 1.4808
0.7000, -1.3000, 1.2817
0.7000, -1.2500, 1.1730
0.7000, -1.2000, 1.0279
0.7000, -1.1500, 1.0105
0.7000, -1.1000, 0.9191
0.7000, -1.0500, 0.8507
0.7000, -1.0000, 0.7908
0.7000, -0.9500, 0.7594
0.7000, -0.9000, 0.7334
0.7000, -0.8500, 0.6570
0.7000, -0.8000, 0.7795
0.7000, -0.7500, 0.7424
0.7000, -0.7000, 0.8539
0.7000, -0.6500, 0.8743
0.7000, -0.6000, 1.0198
0.7000, -0.5500, 1.0704
0.7000, -0.5000, 1.2181
0.7000, -0.4500, 1.3303
0.7000, -0.4000, 1.4542
0.7000, -0.3500, 1.6141
0.7500, -1.3000, 1.2134
0.7500, -1.2500, 1.1194
0.7500, -1.2000, 1.0142
0.7500, -1.1500, 0.9081
0.7500, -1.1000, 0.8096
0.7500, -1.0500, 0.7936
0.7500, -1.0000, 0.7327
0.7500, -0.9500, 0.7407
0.7500, -0.9000, 0.7090
0.7500, -0.8500, 0.7076
0.7500, -0.8000, 0.7302
0.7500, -0.7500, 0.8800
0.7500, -0.7000, 0.8979
0.7500, -0.6500, 0.9421
0.7500, -0.6000, 1.0887
0.7500, -0.5500, 1.2206
0.7500, -0.5000, 1.3298
0.7500, -0.4500, 1.4453
0.7500, -0.4000, 1.6012
0.7500, -0.3500, 1.7008
0.8000, -1.3000, 1.1274
0.8000, -1.2500, 1.0918
0.8000, -1.2000, 0.9109
0.8000, -1.1500, 0.8916
0.8000, -1.1000, 0.8037
0.8000, -1.0500, 0.7880
0.8000, -1.0000, 0.7710
0.8000, -0.9500, 0.8117
0.8000, -0.9000, 0.7568
0.8000, -0.8500, 0.8217
0.8000, -0.8000, 0.8410
0.8000, -0.7500, 0.9616
0.8000, -0.7000, 1.1078
0.8000, -0.6500, 1.1277
0.8000, -0.6000, 1.2022
0.8000, -0.5500, 1.3173
0.8000, -0.5000, 1.4250
0.8000, -0.4500, 1.5174
0.8000, -0.4000, 1.6727
0.8000, -0.3500, 1.8071
0.8500, -1.3000, 1.0781
0.8500, -1.2500, 1.0031
0.8500, -1.2000, 1.0155
0.8500, -1.1500, 0.9926
0.8500, -1.1000, 0.9267
0.8500, -1.0500, 0.8550
0.8500, -1.0000, 0.8743
0.8500, -0.9500, 0.8678
0.8500, -0.9000, 0.8938
0.8500, -0.8500, 0.9614
0.8500, -0.8000, 0.9988
0.8500, -0.7500, 1.0927
0.8500, -0.7000, 1.1646
0.8500, -0.6500, 1.2278
0.8500, -0.6000, 1.3092
0.8500, -0.5500, 1.4507
0.8500, -0.5000, 1.5366
0.8500, -0.4500, 1.6635
0.8500, -0.4000, 1.7950
0.8500, -0.3500, 1.9358
0.9000, -1.3000, 1.1223
0.9000, -1.2500, 1.0787
0.9000, -1.2000, 1.0279
0.9000, -1.1500, 0.9524
0.9000, -1.1000, 1.0196
0.9000, -1.0500, 0.9308
0.9000, -1.0000, 0.9809
0.9000, -0.9500, 0.9595
0.9000, -0.9000, 1.0279
0.9000, -0.8500, 1.1243
0.9000, -0.8000, 1.1036
0.9000, -0.7500, 1.2139
0.9000, -0.7000, 1.3227
0.9000, -0.6500, 1.4217
0.9000, -0.6000, 1.4539
0.9000, -0.5500, 1.6334
0.9000, -0.5000, 1.6850
0.9000, -0.4500, 1.8218
0.9000, -0.4000, 1.9479
0.9000, -0.3500, 2.0418
0.9500, -1.3000, 1.0605
0.9500, -1.2500, 1.1138
0.9500, -1.2000, 1.1782
0.9500, -1.1500, 1.0132
0.9500, -1.1000, 1.0625
0.9500, -1.0500, 1.0221
0.9500, -1.0000, 1.0738
0.9500, -0.9500, 1.1040
0.9500, -0.9000, 1.2070
0.9500, -0.8500, 1.2000
0.9500, -0.8000, 1.2448
0.9500, -0.7500, 1.3756
0.9500, -0.7000, 1.4545
0.9500, -0.6500, 1.5308
0.9500, -0.6000, 1.6373
0.9500, -0.5500, 1.7501
0.9500, -0.5000, 1.8507
0.9500, -0.4500, 1.9731
0.9500, -0.4000, 2.0956
0.9500, -0.3500, 2.2058
1.0000, -1.3000, 1.1932
1.0000, -1.2500, 1.2381
1.0000, -1.2000, 1.1769
1.0000, -1.1500, 1.1410
1.0000, -1.1000, 1.1027
1.0000, -1.0500, 1.1988
1.0000, -1.0000, 1.1851
1.0000, -0.9500, 1.2568
1.0000, -0.9000, 1.2611
1.0000, -0.8500, 1.4781
1.0000, -0.8000, 1.3858
1.0000, -0.7500, 1.5217
1.0000, -0.7000, 1.6044
1.0000, -0.6500, 1.6739
1.0000, -0.6000, 1.7717
1.0000, -0.5500, 1.8839
1.0000, -0.5000, 2.0219
1.0000, -0.4500, 2.0869
1.0000, -0.4000, 2.2358
1.0000, -0.3500, 2.3435
1.0500, -1.3000, 1.1957
