0.1000, -0.9000, 0.1406
0.1000, -0.8500, 0.1275
0.1000, -0.8000, 0.1201
0.1000, -0.7500, 0.1055
0.1000, -0.7000, 0.1002
0.1000, -0.6500, 0.0850
0.1000, -0.6000, 0.0787
0.1000, -0.5500, 0.0647
0.1000, -0.5000, 0.0566
0.1000, -0.4500, 0.0488
0.1000, -0.4000, 0.0362
0.1000, -0.3500, 0.0303
0.1000, -0.3000, 0.0253
0.1000, -0.2500, 0.0236
0.1000, -0.2000, 0.0255
0.1000, -0.1500, 0.0269
0.1000, -0.1000, 0.0318
0.1000, -0.0500, 0.0427
0.1500, -0.9000, 0.1271
0.1500, -0.8500, 0.1177
0.1500, -0.8000, 0.1050
0.1500, -0.7500, 0.0964
0.1500, -0.7000, 0.0849
0.1500, -0.6500, 0.0724
0.1500, -0.6000, 0.0648
0.1500, -0.5500, 0.0569
0.1500, -0.5000, 0.0474
0.1500, -0.4500, 0.0372
0.1500, -0.4000, 0.0324
0.1500, -0.3500, 0.0230
0.1500, -0.3000, 0.0258
0.1500, -0.2500, 0.0257
0.1500, -0.2000, 0.0239
0.1500, -0.1500, 0.0338
0.1500, -0.1000, 0.0413
0.1500, -0.0500, 0.0483
0.2000, -0.9000, 0.1155
0.2000, -0.8500, 0.1076
0.2000, -0.8000, 0.0979
0.2000, -0.7500, 0.0852
0.2000, -0.7000, 0.0755
0.2000, -0.6500, 0.0676
0.2000, -0.6000, 0.0566
0.2000, -0.5500, 0.0483
0.2000, -0.5000, 0.0426
0.2000, -0.4500, 0.0303
0.2000, -0.4000, 0.0273
0.2000, -0.3500, 0.0226
0.2000, -0.3000, 0.0225
0.2000, -0.2500, 0.0266
0.2000, -0.2000, 0.0298
0.2000, -0.1500, 0.0317
0.2000, -0.1000, 0.0431
0.2000, -0.0500, 0.0542
0.2500, -0.9000, 0.1047
0.2500, -0.8500, 0.0987
0.2500, -0.8000, 0.0866
0.2500, -0.7500, 0.0801
0.2500, -0.7000, 0.0692
0.2500, -0.6500, 0.0610
0.2500, -0.6000, 0.0543
0.2500, -0.5500, 0.0410
0.2500, -0.5000, 0.0320
0.2500, -0.4500, 0.0272
0.2500, -0.4000, 0.0251
0.2500, -0.3500, 0.0209
0.2500, -0.3000, 0.0241
0.2500, -0.2500, 0.0291
0.2500, -0.2000, 0.0358
0.2500, -0.1500, 0.0403
0.2500, -0.1000, 0.0496
0.2500, -0.0500, 0.0583
0.3000, -0.9000, 0.0976
0.3000, -0.8500, 0.0886
0.3000, -0.8000, 0.0774
0.3000, -0.7500, 0.0739
0.3000, -0.7000, 0.0610
0.3000, -0.6500, 0.0531
0.3000, -0.6000, 0.0459
0.3000, -0.5500, 0.0381
0.3000, -0.5000, 0.0303
0.3000, -0.4500, 0.0286
0.3000, -0.4000, 0.0226
0.3000, -0.3500, 0.0235
0.3000, -0.3000, 0.0254
0.3000, -0.2500, 0.0318
0.3000, -0.2000, 0.0366
0.3000, -0.1500, 0.0452
0.3000, -0.1000, 0.0567
0.3000, -0.0500, 0.0648
0.3500, -0.9000, 0.0911
0.3500, -0.8500, 0.0816
0.3500, -0.8000, 0.0719
0.3500, -0.7500, 0.0644
0.3500, -0.7000, 0.0594
0.3500, -0.6500, 0.0476
0.3500, -0.6000, 0.0415
0.3500, -0.5500, 0.0310
0.3500, -0.5000, 0.0261
0.3500, -0.4500, 0.0253
0.3500, -0.4000, 0.0240
0.3500, -0.3500, 0.0251
0.3500, -0.3000, 0.0291
0.3500, -0.2500, 0.0363
0.3500, -0.2000, 0.0442
0.3500, -0.1500, 0.0508
0.3500, -0.1000, 0.0567
0.3500, -0.0500, 0.0697
0.4000, -0.9000, 0.0829
0.4000, -0.8500, 0.0759
0.4000, -0.8000, 0.0693
0.4000, -0.7500, 0.0602
0.4000, -0.7000, 0.0534
0.4000, -0.6500, 0.0469
0.4000, -0.6000, 0.0358
0.4000, -0.5500, 0.0322
