0.3000, -1.2000, 4.9376
0.3000, -1.1000, 4.7935
0.3000, -1.0000, 4.7317
0.3000, -0.9000, 4.7091
0.3000, -0.8000, 4.7167
0.3000, -0.7000, 4.5553
0.3000, -0.6000, 4.5722
0.3000, -0.5000, 4.6803
0.3000, -0.4000, 4.8469
0.3000, -0.3000, 5.0623
0.3000, -0.2000, 4.9334
0.4000, -1.2000, 3.5243
0.4000, -1.1000, 3.6377
0.4000, -1.0000, 3.0830
0.4000, -0.9000, 3.4130
0.4000, -0.8000, 3.3523
0.4000, -0.7000, 3.4628
0.4000, -0.6000, 3.5980
0.4000, -0.5000, 3.7275
0.4000, -0.4000, 3.6999
0.4000, -0.3000, 4.0165
0.4000, -0.2000, 3.9874
0.5000, -1.2000, 2.3575
0.5000, -1.1000, 2.3386
0.5000, -1.0000, 2.2853
0.5000, -0.9000, 2.0981
0.5000, -0.8000, 2.4760
0.5000, -0.7000, 2.2781
0.5000, -0.6000, 2.4943
0.5000, -0.5000, 2.6356
0.5000, -0.4000, 2.9877
0.5000, -0.3000, 2.9422
0.5000, -0.2000, 3.4972
0.6000, -1.2000, 1.8444
0.6000, -1.1000, 1.6710
0.6000, -1.0000, 1.5712
0.6000, -0.9000, 1.5064
0.6000, -0.8000, 1.2036
0.6000, -0.7000, 1.5178
0.6000, -0.6000, 1.6168
0.6000, -0.5000, 1.9262
0.6000, -0.4000, 2.2347
0.6000, -0.3000, 2.4042
0.6000, -0.2000, 2.8013
0.7000, -1.2000, 2.2049
0.7000, -1.1000, 1.7398
0.7000, -1.0000, 1.4181
0.7000, -0.9000, 1.1619
0.7000, -0.8000, 1.2299
0.7000, -0.7000, 1.2419
0.7000, -0.6000, 1.4850
0.7000, -0.5000, 1.5966
0.7000, -0.4000, 1.9875
0.7000, -0.3000, 2.2232
0.7000, -0.2000, 2.5369
0.8000, -1.2000, 2.6430
0.8000, -1.1000, 2.0505
0.8000, -1.0000, 2.1661
0.8000, -0.9000, 1.9314
0.8000, -0.8000, 1.7053
0.8000, -0.7000, 1.7702
0.8000, -0.6000, 1.7629
0.8000, -0.5000, 1.9634
0.8000, -0.4000, 2.1400
0.8000, -0.3000, 2.3454
0.8000, -0.2000, 2.6330
0.9000, -1.2000, 3.1380
0.9000, -1.1000, 2.9172
0.9000, -1.0000, 2.7025
0.9000, -0.9000, 2.3346
0.9000, -0.8000, 2.6704
0.9000, -0.7000, 2.4460
0.9000, -0.6000, 2.6102
0.9000, -0.5000, 2.3746
0.9000, -0.4000, 2.6473
0.9000, -0.3000, 2.7349
0.9000, -0.2000, 3.0230
1.0000, -1.2000, 3.9485
1.0000, -1.1000, 3.5374
1.0000, -1.0000, 3.5206
1.0000, -0.9000, 3.2118
1.0000, -0.8000, 3.1710
1.0000, -0.7000, 3.1370
1.0000, -0.6000, 3.1686
1.0000, -0.5000, 3.1725
1.0000, -0.4000, 3.2627
1.0000, -0.3000, 3.3981
1.0000, -0.2000, 3.4111
1.1000, -1.2000, 4.3893
1.1000, -1.1000, 4.2406
1.1000, -1.0000, 3.9702
1.1000, -0.9000, 3.8112
1.1000, -0.8000, 3.8224
1.1000, -0.7000, 3.7697
1.1000, -0.6000, 3.8806
1.1000, -0.5000, 3.8580
1.1000, -0.4000, 4.0607
1.1000, -0.3000, 3.9142
1.1000, -0.2000, 3.9428
1.2000, -1.2000, 5.4715
1.2000, -1.1000, 4.9119
1.2000, -1.0000, 5.0668
1.2000, -0.9000, 4.5395
1.2000, -0.8000, 4.6915
1.2000, -0.7000, 4.3366
1.2000, -0.6000, 5.0455
1.2000, -0.5000, 4.5150
1.2000, -0.4000, 4.7242
1.2000, -0.3000, 4.6868
1.2000, -0.2000, 4.7814
1.3000, -1.2000, 6.0557
1.3000, -1.1000, 5.8208
1.3000, -1.0000, 5.4346
1.3000, -0.9000, 5.5128
1.3000, -0.8000, 5.2938
1.3000, -0.7000, 5.4726
1.3000, -0.6000, 5.2944
1.3000, -0.5000, 5.1462
1.3000, -0.4000, 5.3259
1.3000, -0.3000, 5.2420
1.3000, -0.2000, 5.2851
