    2    2    1    0.564734    9.035742   45.178711
    3    2    1    0.565365    9.045843   45.229214
    4    2    1    0.565997    9.055944   45.279720
    5    2    1    0.566628    9.066045   45.330223
    6    2    1    0.567259    9.076146   45.380730
    7    2    1    0.567890    9.086247   45.431236
    8    2    1    0.568522    9.096348   45.481743
    9    2    1    0.569153    9.106449   45.532246
   10    2    1    0.569784    9.116550   45.582752
   11    2    1    0.570416    9.126652   45.633255
   12    2    1    0.571047    9.136752   45.683762
   13    2    1    0.571678    9.146853   45.734264
   14    2    1    0.572310    9.156954   45.784771
   15    2    1    0.572941    9.167055   45.835274
   16    2    1    0.573572    9.177156   45.885780
   17    2    1    0.574204    9.187258   45.936287
   18    2    1    0.574835    9.197358   45.986794
   19    2    1    0.575466    9.207459   46.037296
   20    2    1    0.576097    9.217560   46.087803
   21    2    1    0.576729    9.227661   46.138306
   22    2    1    0.577360    9.237762   46.188812
   23    2    1    0.577991    9.247864   46.239315
   24    2    1    0.578623    9.257964   46.289822
   25    2    1    0.579254    9.268065   46.340324
   26    2    1    0.579885    9.278166   46.390831
   27    2    1    0.580517    9.288267   46.441338
   28    2    1    0.581148    9.298368   46.491844
   29    2    1    0.581779    9.308470   46.542347
   30    2    1    0.582411    9.318570   46.592854
   31    2    1    0.583042    9.328671   46.643356
   32    2    1    0.583673    9.338772   46.693863
   33    2    1    0.584305    9.348873   46.744366
   34    2    1    0.584936    9.358974   46.794872
   35    2    1    0.585567    9.369076   46.845375
   36    2    1    0.586199    9.379176   46.895882
   37    2    1    0.586830    9.389277   46.946388
   38    2    1    0.587461    9.399379   46.996895
   39    2    1    0.588092    9.409479   47.047398
   40    2    1    0.588724    9.419580   47.097900
   41    2    1    0.589355    9.429682   47.148407
   42    2    1    0.589986    9.439782   47.198914
   43    2    1    0.590618    9.449883   47.249416
   44    2    1    0.591249    9.459984   47.299919
   45    2    1    0.591880    9.470085   47.350426
   46    2    1    0.592512    9.480186   47.400932
   47    2    1    0.593143    9.490288   47.451439
   48    2    1    0.593774    9.500388   47.501942
   49    2    1    0.594406    9.510489   47.552448
   50    2    1    0.595037    9.520591   47.602955
   51    2    1    0.595668    9.530691   47.653458
   52    2    1    0.596300    9.540792   47.703960
   53    2    1    0.596931    9.550894   47.754467
   54    2    1    0.597562    9.560995   47.804974
   55    2    1    0.598193    9.571095   47.855476
   56    2    1    0.598825    9.581196   47.905983
   57    2    1    0.599456    9.591297   47.956490
   58    2    1    0.600087    9.601398   48.006996
   59    2    1    0.600719    9.611500   48.057499
   60    2    1    0.601350    9.621600   48.108002
   61    2    1    0.601981    9.631701   48.158508
   62    2    1    0.602613    9.641803   48.209015
   63    2    1    0.603244    9.651903   48.259518
   64    2    1    0.603875    9.662004   48.310020
   65    2    1    0.604507    9.672106   48.360527
   66    2    1    0.605138    9.682207   48.411034
   67    2    1    0.605769    9.692307   48.461540
   68    2    1    0.606400    9.702408   48.512043
   69    2    1    0.607032    9.712509   48.562550
   70    2    1    0.607663    9.722611   48.613056
   71    2    1    0.608294    9.732712   48.663559
   72    2    1    0.608926    9.742812   48.714062
   73    2    1    0.609557    9.752913   48.764568
   74    2    1    0.610188    9.763015   48.815075
   75    2    1    0.610820    9.773116   48.865578
   76    2    1    0.611451    9.783216   48.916084
   77    2    1    0.612082    9.793318   48.966591
   78    2    1    0.612714    9.803419   49.017097
   79    2    1    0.613345    9.813519   49.067600
   80    2    1    0.613976    9.823620   49.118103
   81    2    1    0.614608    9.833722   49.168610
   82    2    1    0.615239    9.843823   49.219116
   83    2    1    0.615870    9.853924   49.269619
   84    2    1    0.616502    9.864024   49.320122
   85    2    1    0.617133    9.874125   49.370628
   86    2    1    0.617764    9.884228   49.421135
   87    2    1    0.618396    9.894328   49.471642
   88    2    1    0.619027    9.904428   49.522144
   89    2    1    0.619658    9.914530   49.572651
   90    2    1    0.620289    9.924631   49.623158
   91    2    1    0.620921    9.934732   49.673660
   92    2    1    0.621552    9.944833   49.724163
   93    2    1    0.622183    9.954934   49.774670
   94    2    1    0.622815    9.965035   49.825176
   95    2    1    0.623446    9.975136   49.875679
   96    2    1    0.624077    9.985236   49.926186
   97    2    1    0.624709    9.995338   49.976692
   98    2    1    0.625340   10.005438   50.027195
   99    2    1    0.625971   10.015540   50.077702
  100    2    1    0.626603   10.025640   50.128204
    1    3    1    0.628205   10.051283   50.256413
    2    3    1    0.628836   10.061383   50.306915
    3    3    1    0.629468   10.071484   50.357422
    4    3    1    0.630099   10.081586   50.407925
    5    3    1    0.630730   10.091686   50.458431
    6    3    1    0.631362   10.101787   50.508934
    7    3    1    0.631993   10.111889   50.559441
    8    3    1    0.632624   10.121989   50.609947
    9    3    1    0.633256   10.132092   50.660454
   10    3    1    0.633887   10.142192   50.710957
   11    3    1    0.634518   10.152292   50.761463
   12    3    1    0.635150   10.162393   50.811966
   13    3    1    0.635781   10.172495   50.862473
   14    3    1    0.636412   10.182595   50.912975
   15    3    1    0.637044   10.192698   50.963482
   16    3    1    0.637675   10.202798   51.013985
   17    3    1    0.638306   10.212898   51.064491
   18    3    1    0.638937   10.222999   51.114998
   19    3    1    0.639569   10.233101   51.165504
   20    3    1    0.640200   10.243201   51.216003
   21    3    1    0.640831   10.253302   51.266510
   22    3    1    0.641463   10.263404   51.317017
   23    3    1    0.642094   10.273504   51.367523
   24    3    1    0.642725   10.283606   51.418030
   25    3    1    0.643357   10.293705   51.468529
   26    3    1    0.643988   10.303807   51.519035
   27    3    1    0.644619   10.313910   51.569542
   28    3    1    0.645251   10.324009   51.620045
   29    3    1    0.645882   10.334110   51.670551
   30    3    1    0.646513   10.344211   51.721058
   31    3    1    0.647145   10.354313   51.771564
   32    3    1    0.647776   10.364414   51.822071
   33    3    1    0.648407   10.374514   51.872570
   34    3    1    0.649038   10.384616   51.923077
   35    3    1    0.649670   10.394716   51.973583
   36    3    1    0.650301   10.404817   52.024086
   37    3    1    0.650932   10.414919   52.074593
   38    3    1    0.651564   10.425019   52.125099
   39    3    1    0.652195   10.435122   52.175606
   40    3    1    0.652826   10.445222   52.226112
   41    3    1    0.653458   10.455322   52.276611
   42    3    1    0.654089   10.465424   52.327118
   43    3    1    0.654720   10.475525   52.377625
   44    3    1    0.655352   10.485625   52.428123
   45    3    1    0.655983   10.495726   52.478630
   46    3    1    0.656614   10.505828   52.529137
   47    3    1    0.657246   10.515929   52.579643
   48    3    1    0.657877   10.526030   52.630150
   49    3    1    0.658508   10.536131   52.680653
   50    3    1    0.659140   10.546231   52.731159
   51    3    1    0.659771   10.556334   52.781666
   52    3    1    0.660402   10.566434   52.832165
   53    3    1    0.661033   10.576534   52.882671
   54    3    1    0.661665   10.586636   52.933178
   55    3    1    0.662296   10.596737   52.983685
   56    3    1    0.662927   10.606838   53.034191
   57    3    1    0.663559   10.616940   53.084694
   58    3    1    0.664190   10.627040   53.135201
   59    3    1    0.664821   10.637141   53.185707
   60    3    1    0.665453   10.647241   53.236206
   61    3    1    0.666084   10.657343   53.286713
   62    3    1    0.666715   10.667443   53.337219
   63    3    1    0.667347   10.677546   53.387726
   64    3    1    0.667978   10.687647   53.438232
   65    3    1    0.668609   10.697746   53.488731
   66    3    1    0.669240   10.707848   53.539238
   67    3    1    0.669872   10.717949   53.589745
   68    3    1    0.670503   10.728049   53.640247
   69    3    1    0.671134   10.738152   53.690754
   70    3    1    0.671766   10.748252   53.741261
   71    3    1    0.672397   10.758353   53.791767
   72    3    1    0.673028   10.768454   53.842274
   73    3    1    0.673660   10.778555   53.892773
   74    3    1    0.674291   10.788656   53.943279
   75    3    1    0.674922   10.798758   53.993786
   76    3    1    0.675554   10.808858   54.044289
   77    3    1    0.676185   10.818958   54.094795
   78    3    1    0.676816   10.829060   54.145302
   79    3    1    0.677447   10.839161   54.195801
   80    3    1    0.678079   10.849262   54.246315
   81    3    1    0.678710   10.859364   54.296814
   82    3    1    0.679341   10.869464   54.347321
   83    3    1    0.679973   10.879565   54.397827
   84    3    1    0.680604   10.889666   54.448326
   85    3    1    0.681235   10.899767   54.498833
   86    3    1    0.681867   10.909868   54.549339
   87    3    1    0.682498   10.919968   54.599842
   88    3    1    0.683129   10.930071   54.650352
   89    3    1    0.683761   10.940171   54.700855
   90    3    1    0.684392   10.950272   54.751362
   91    3    1    0.685023   10.960374   54.801868
   92    3    1    0.685655   10.970473   54.852367
   93    3    1    0.686286   10.980576   54.902874
   94    3    1    0.686917   10.990676   54.953381
   95    3    1    0.687549   11.000776   55.003883
   96    3    1    0.688180   11.010880   55.054394
   97    3    1    0.688811   11.020979   55.104897
   98    3    1    0.689443   11.031080   55.155403
   99    3    1    0.690074   11.041182   55.205910
  100    3    1    0.690705   11.051282   55.256409
    1    4    1    0.692308   11.076923   55.384621
    2    4    1    0.692939   11.087025   55.435120
    3    4    1    0.693570   11.097125   55.485626
    4    4    1    0.694202   11.107226   55.536133
    5    4    1    0.694833   11.117327   55.586632
    6    4    1    0.695464   11.127428   55.637138
    7    4    1    0.696096   11.137529   55.687645
    8    4    1    0.696727   11.147631   55.738152
    9    4    1    0.697358   11.157732   55.788658
   10    4    1    0.697989   11.167832   55.839161
   11    4    1    0.698621   11.177933   55.889668
   12    4    1    0.699252   11.188035   55.940174
   13    4    1    0.699883   11.198134   55.990673
   14    4    1    0.700515   11.208237   56.041180
   15    4    1    0.701146   11.218337   56.091686
   16    4    1    0.701777   11.228438   56.142193
   17    4    1    0.702409   11.238541   56.192699
   18    4    1    0.703040   11.248640   56.243202
   19    4    1    0.703671   11.258741   56.293709
   20    4    1    0.704303   11.268843   56.344215
   21    4    1    0.704934   11.278943   56.394714
   22    4    1    0.705565   11.289044   56.445221
   23    4    1    0.706197   11.299145   56.495728
   24    4    1    0.706828   11.309247   56.546234
   25    4    1    0.707459   11.319347   56.596741
   26    4    1    0.708091   11.329449   56.647240
   27    4    1    0.708722   11.339550   56.697746
   28    4    1    0.709353   11.349650   56.748253
   29    4    1    0.709984   11.359751   56.798756
   30    4    1    0.710616   11.369852   56.849262
   31    4    1    0.711247   11.379953   56.899769
   32    4    1    0.711878   11.390056   56.950275
   33    4    1    0.712510   11.400156   57.000782
   34    4    1    0.713141   11.410256   57.051281
   35    4    1    0.713772   11.420357   57.101788
   36    4    1    0.714404   11.430459   57.152294
   37    4    1    0.715035   11.440559   57.202797
   38    4    1    0.715666   11.450661   57.253304
   39    4    1    0.716298   11.460762   57.303810
   40    4    1    0.716929   11.470861   57.354309
   41    4    1    0.717560   11.480965   57.404823
   42    4    1    0.718192   11.491065   57.455322
   43    4    1    0.718823   11.501165   57.505829
   44    4    1    0.719454   11.511268   57.556335
   45    4    1    0.720085   11.521367   57.606834
   46    4    1    0.720717   11.531468   57.657341
   47    4    1    0.721348   11.541569   57.707848
   48    4    1    0.721979   11.551670   57.758350
   49    4    1    0.722611   11.561773   57.808861
   50    4    1    0.723242   11.571873   57.859364
   51    4    1    0.723873   11.581974   57.909870
   52    4    1    0.724505   11.592074   57.960377
   53    4    1    0.725136   11.602175   58.010876
   54    4    1    0.725767   11.612277   58.061382
   55    4    1    0.726399   11.622377   58.111889
   56    4    1    0.727030   11.632479   58.162392
   57    4    1    0.727661   11.642579   58.212898
   58    4    1    0.728293   11.652680   58.263405
   59    4    1    0.728924   11.662783   58.313911
   60    4    1    0.729555   11.672883   58.364418
   61    4    1    0.730186   11.682983   58.414917
   62    4    1    0.730818   11.693085   58.465424
   63    4    1    0.731449   11.703186   58.515930
   64    4    1    0.732080   11.713286   58.566429
   65    4    1    0.732712   11.723387   58.616936
   66    4    1    0.733343   11.733489   58.667442
   67    4    1    0.733974   11.743589   58.717949
   68    4    1    0.734606   11.753692   58.768456
   69    4    1    0.735237   11.763792   58.818958
   70    4    1    0.735868   11.773892   58.869465
   71    4    1    0.736500   11.783995   58.919971
   72    4    1    0.737131   11.794094   58.970470
   73    4    1    0.737762   11.804195   59.020977
   74    4    1    0.738394   11.814298   59.071484
   75    4    1    0.739025   11.824398   59.121990
   76    4    1    0.739656   11.834499   59.172497
   77    4    1    0.740287   11.844599   59.223000
   78    4    1    0.740919   11.854701   59.273506
   79    4    1    0.741550   11.864803   59.324013
   80    4    1    0.742181   11.874903   59.374512
   81    4    1    0.742813   11.885004   59.425018
   82    4    1    0.743444   11.895104   59.475525
   83    4    1    0.744075   11.905207   59.526031
   84    4    1    0.744707   11.915307   59.576538
   85    4    1    0.745338   11.925407   59.627037
   86    4    1    0.745969   11.935510   59.677544
   87    4    1    0.746601   11.945610   59.728050
   88    4    1    0.747232   11.955710   59.778553
   89    4    1    0.747863   11.965811   59.829060
   90    4    1    0.748495   11.975913   59.879566
   91    4    1    0.749126   11.986015   59.930073
   92    4    1    0.749757   11.996116   59.980579
   93    4    1    0.750389   12.006216   60.031078
   94    4    1    0.751020   12.016316   60.081585
   95    4    1    0.751651   12.026419   60.132092
   96    4    1    0.752282   12.036519   60.182594
   97    4    1    0.752914   12.046619   60.233101
   98    4    1    0.753545   12.056722   60.283607
   99    4    1    0.754176   12.066822   60.334114
  100    4    1    0.754808   12.076923   60.384621
    1    5    1    0.756410   12.102565   60.512825
    2    5    1    0.757042   12.112666   60.563332
    3    5    1    0.757673   12.122766   60.613831
    4    5    1    0.758304   12.132868   60.664337
    5    5    1    0.758936   12.142968   60.714844
    6    5    1    0.759567   12.153069   60.765343
    7    5    1    0.760198   12.163171   60.815849
    8    5    1    0.760829   12.173271   60.866356
    9    5    1    0.761461   12.183372   60.916862
   10    5    1    0.762092   12.193474   60.967369
   11    5    1    0.762723   12.203574   61.017872
   12    5    1    0.763355   12.213676   61.068378
   13    5    1    0.763986   12.223777   61.118885
   14    5    1    0.764617   12.233877   61.169384
   15    5    1    0.765249   12.243978   61.219891
   16    5    1    0.765880   12.254080   61.270397
   17    5    1    0.766511   12.264181   61.320904
   18    5    1    0.767143   12.274282   61.371410
   19    5    1    0.767774   12.284383   61.421913
   20    5    1    0.768405   12.294483   61.472420
   21    5    1    0.769037   12.304585   61.522926
   22    5    1    0.769668   12.314686   61.573425
   23    5    1    0.770299   12.324786   61.623932
   24    5    1    0.770930   12.334888   61.674438
   25    5    1    0.771562   12.344989   61.724945
   26    5    1    0.772193   12.355090   61.775452
   27    5    1    0.772824   12.365191   61.825951
   28    5    1    0.773456   12.375292   61.876457
   29    5    1    0.774087   12.385393   61.926964
   30    5    1    0.774718   12.395493   61.977467
   31    5    1    0.775350   12.405595   62.027973
   32    5    1    0.775981   12.415696   62.078480
   33    5    1    0.776612   12.425797   62.128986
   34    5    1    0.777244   12.435899   62.179493
   35    5    1    0.777875   12.445998   62.229992
   36    5    1    0.778506   12.456100   62.280499
   37    5    1    0.779138   12.466201   62.331005
   38    5    1    0.779769   12.476301   62.381508
   39    5    1    0.780400   12.486403   62.432014
   40    5    1    0.781031   12.496504   62.482521
   41    5    1    0.781663   12.506604   62.533020
   42    5    1    0.782294   12.516706   62.583534
   43    5    1    0.782925   12.526807   62.634033
   44    5    1    0.783557   12.536908   62.684540
   45    5    1    0.784188   12.547009   62.735046
   46    5    1    0.784819   12.557110   62.785545
   47    5    1    0.785451   12.567210   62.836052
   48    5    1    0.786082   12.577312   62.886559
   49    5    1    0.786713   12.587413   62.937061
   50    5    1    0.787345   12.597513   62.987568
   51    5    1    0.787976   12.607615   63.038074
   52    5    1    0.788607   12.617716   63.088581
   53    5    1    0.789239   12.627817   63.139088
   54    5    1    0.789870   12.637918   63.189587
   55    5    1    0.790501   12.648019   63.240093
   56    5    1    0.791133   12.658120   63.290600
   57    5    1    0.791764   12.668220   63.341103
   58    5    1    0.792395   12.678322   63.391609
   59    5    1    0.793026   12.688423   63.442116
   60    5    1    0.793658   12.698524   63.492622
   61    5    1    0.794289   12.708626   63.543129
   62    5    1    0.794920   12.718725   63.593628
   63    5    1    0.795552   12.728827   63.644135
   64    5    1    0.796183   12.738929   63.694641
   65    5    1    0.796814   12.749028   63.745140
   66    5    1    0.797446   12.759130   63.795647
   67    5    1    0.798077   12.769231   63.846153
   68    5    1    0.798708   12.779332   63.896660
   69    5    1    0.799340   12.789433   63.947166
   70    5    1    0.799971   12.799534   63.997669
   71    5    1    0.800602   12.809635   64.048172
   72    5    1    0.801233   12.819736   64.098679
   73    5    1    0.801865   12.829837   64.149185
   74    5    1    0.802496   12.839937   64.199692
   75    5    1    0.803127   12.850039   64.250198
   76    5    1    0.803759   12.860141   64.300705
   77    5    1    0.804390   12.870241   64.351212
   78    5    1    0.805021   12.880342   64.401711
   79    5    1    0.805653   12.890443   64.452217
   80    5    1    0.806284   12.900544   64.502724
   81    5    1    0.806915   12.910645   64.553223
   82    5    1    0.807547   12.920746   64.603729
   83    5    1    0.808178   12.930847   64.654236
   84    5    1    0.808809   12.940948   64.704742
   85    5    1    0.809441   12.951050   64.755249
   86    5    1    0.810072   12.961150   64.805748
   87    5    1    0.810703   12.971251   64.856255
   88    5    1    0.811334   12.981353   64.906761
   89    5    1    0.811966   12.991452   64.957260
   90    5    1    0.812597   13.001554   65.007767
   91    5    1    0.813228   13.011656   65.058273
   92    5    1    0.813860   13.021756   65.108780
   93    5    1    0.814491   13.031858   65.159286
   94    5    1    0.815122   13.041958   65.209793
   95    5    1    0.815754   13.052059   65.260300
   96    5    1    0.816385   13.062161   65.310806
   97    5    1    0.817016   13.072261   65.361305
   98    5    1    0.817648   13.082362   65.411812
   99    5    1    0.818279   13.092463   65.462318
  100    5    1    0.818910   13.102565   65.512825
    1    6    1    0.820513   13.128205   65.641029
    2    6    1    0.821144   13.138306   65.691528
    3    6    1    0.821775   13.148408   65.742043
    4    6    1    0.822407   13.158508   65.792542
    5    6    1    0.823038   13.168610   65.843048
    6    6    1    0.823669   13.178711   65.893555
    7    6    1    0.824301   13.188811   65.944054
    8    6    1    0.824932   13.198912   65.994560
    9    6    1    0.825563   13.209014   66.045067
   10    6    1    0.826195   13.219113   66.095566
   11    6    1    0.826826   13.229217   66.146080
   12    6    1    0.827457   13.239317   66.196579
   13    6    1    0.828089   13.249417   66.247086
   14    6    1    0.828720   13.259520   66.297592
   15    6    1    0.829351   13.269619   66.348099
   16    6    1    0.829983   13.279720   66.398605
   17    6    1    0.830614   13.289823   66.449112
   18    6    1    0.831245   13.299922   66.499611
   19    6    1    0.831877   13.310024   66.550125
   20    6    1    0.832508   13.320124   66.600624
   21    6    1    0.833139   13.330226   66.651131
   22    6    1    0.833770   13.340328   66.701637
   23    6    1    0.834402   13.350428   66.752136
   24    6    1    0.835033   13.360529   66.802643
   25    6    1    0.835664   13.370629   66.853149
   26    6    1    0.836296   13.380730   66.903648
   27    6    1    0.836927   13.390832   66.954163
   28    6    1    0.837558   13.400932   67.004662
   29    6    1    0.838190   13.411035   67.055168
   30    6    1    0.838821   13.421135   67.105675
   31    6    1    0.839452   13.431235   67.156174
   32    6    1    0.840083   13.441336   67.206680
   33    6    1    0.840715   13.451438   67.257187
   34    6    1    0.841346   13.461538   67.307693
   35    6    1    0.841978   13.471641   67.358200
   36    6    1    0.842609   13.481741   67.408707
   37    6    1    0.843240   13.491841   67.459213
   38    6    1    0.843871   13.501944   67.509720
   39    6    1    0.844503   13.512044   67.560219
   40    6    1    0.845134   13.522144   67.610725
   41    6    1    0.845765   13.532247   67.661232
   42    6    1    0.846397   13.542346   67.711731
   43    6    1    0.847028   13.552448   67.762245
   44    6    1    0.847659   13.562550   67.812744
   45    6    1    0.848291   13.572650   67.863251
   46    6    1    0.848922   13.582752   67.913757
   47    6    1    0.849553   13.592852   67.964256
   48    6    1    0.850185   13.602953   68.014763
   49    6    1    0.850816   13.613054   68.065269
   50    6    1    0.851447   13.623154   68.115768
   51    6    1    0.852079   13.633257   68.166283
   52    6    1    0.852710   13.643356   68.216782
   53    6    1    0.853341   13.653459   68.267288
   54    6    1    0.853972   13.663560   68.317795
   55    6    1    0.854604   13.673659   68.368301
   56    6    1    0.855235   13.683762   68.418808
   57    6    1    0.855866   13.693862   68.469315
   58    6    1    0.856498   13.703962   68.519814
   59    6    1    0.857129   13.714065   68.570328
   60    6    1    0.857760   13.724165   68.620827
   61    6    1    0.858392   13.734266   68.671333
   62    6    1    0.859023   13.744368   68.721840
   63    6    1    0.859654   13.754468   68.772339
   64    6    1    0.860286   13.764568   68.822845
   65    6    1    0.860917   13.774671   68.873352
   66    6    1    0.861548   13.784771   68.923851
   67    6    1    0.862180   13.794872   68.974365
   68    6    1    0.862811   13.804974   69.024864
   69    6    1    0.863442   13.815074   69.075371
   70    6    1    0.864073   13.825176   69.125877
   71    6    1    0.864705   13.835277   69.176376
   72    6    1    0.865336   13.845377   69.226883
   73    6    1    0.865967   13.855478   69.277390
   74    6    1    0.866599   13.865578   69.327896
   75    6    1    0.867230   13.875681   69.378403
   76    6    1    0.867861   13.885782   69.428909
   77    6    1    0.868493   13.895883   69.479416
   78    6    1    0.869124   13.905984   69.529922
   79    6    1    0.869755   13.916083   69.580421
   80    6    1    0.870387   13.926186   69.630928
   81    6    1    0.871018   13.936287   69.681435
   82    6    1    0.871649   13.946386   69.731934
   83    6    1    0.872281   13.956489   69.782440
   84    6    1    0.872912   13.966589   69.832947
   85    6    1    0.873543   13.976690   69.883453
   86    6    1    0.874174   13.986793   69.933960
   87    6    1    0.874806   13.996892   69.984459
   88    6    1    0.875437   14.006994   70.034966
   89    6    1    0.876068   14.017095   70.085472
   90    6    1    0.876700   14.027195   70.135971
   91    6    1    0.877331   14.037295   70.186478
   92    6    1    0.877962   14.047398   70.236984
   93    6    1    0.878594   14.057499   70.287491
   94    6    1    0.879225   14.067600   70.337997
   95    6    1    0.879856   14.077701   70.388504
   96    6    1    0.880488   14.087801   70.439011
   97    6    1    0.881119   14.097902   70.489517
   98    6    1    0.881750   14.108004   70.540016
   99    6    1    0.882381   14.118104   70.590523
  100    6    1    0.883013   14.128206   70.641029
    1    7    1    0.884615   14.153847   70.769234
    2    7    1    0.885247   14.163948   70.819740
    3    7    1    0.885878   14.174047   70.870239
    4    7    1    0.886509   14.184150   70.920746
    5    7    1    0.887141   14.194250   70.971252
    6    7    1    0.887772   14.204350   71.021751
    7    7    1    0.888403   14.214454   71.072266
    8    7    1    0.889035   14.224553   71.122765
    9    7    1    0.889666   14.234655   71.173271
   10    7    1    0.890297   14.244756   71.223778
   11    7    1    0.890929   14.254856   71.274277
   12    7    1    0.891560   14.264956   71.324783
   13    7    1    0.892191   14.275059   71.375290
   14    7    1    0.892822   14.285159   71.425797
   15    7    1    0.893454   14.295261   71.476303
   16    7    1    0.894085   14.305362   71.526810
   17    7    1    0.894716   14.315462   71.577316
   18    7    1    0.895348   14.325563   71.627823
   19    7    1    0.895979   14.335665   71.678322
   20    7    1    0.896610   14.345765   71.728828
   21    7    1    0.897242   14.355867   71.779335
   22    7    1    0.897873   14.365967   71.829834
   23    7    1    0.898504   14.376069   71.880348
   24    7    1    0.899136   14.386169   71.930847
   25    7    1    0.899767   14.396271   71.981354
   26    7    1    0.900398   14.406372   72.031860
   27    7    1    0.901030   14.416471   72.082359
   28    7    1    0.901661   14.426574   72.132866
   29    7    1    0.902292   14.436675   72.183372
   30    7    1    0.902923   14.446774   72.233871
   31    7    1    0.903555   14.456878   72.284386
   32    7    1    0.904186   14.466977   72.334885
   33    7    1    0.904817   14.477079   72.385391
   34    7    1    0.905449   14.487181   72.435898
   35    7    1    0.906080   14.497280   72.486404
   36    7    1    0.906711   14.507381   72.536911
