0.3000, -1.2000, 0.8887
0.3000, -1.1000, 0.9015
0.3000, -1.0000, 0.8713
0.3000, -0.9000, 0.8949
0.3000, -0.8000, 0.8699
0.3000, -0.7000, 0.8664
0.3000, -0.6000, 0.9021
0.3000, -0.5000, 0.8895
0.3000, -0.4000, 0.9107
0.3000, -0.3000, 0.9048
0.3000, -0.2000, 0.8968
0.4000, -1.2000, 0.8547
0.4000, -1.1000, 0.9013
0.4000, -1.0000, 0.8823
0.4000, -0.9000, 0.8906
0.4000, -0.8000, 0.8877
0.4000, -0.7000, 0.8939
0.4000, -0.6000, 0.8958
0.4000, -0.5000, 0.8781
0.4000, -0.4000, 0.8860
0.4000, -0.3000, 0.9233
0.4000, -0.2000, 0.9030
0.5000, -1.2000, 0.8891
0.5000, -1.1000, 0.8933
0.5000, -1.0000, 0.8898
0.5000, -0.9000, 0.8766
0.5000, -0.8000, 0.9002
0.5000, -0.7000, 0.9044
0.5000, -0.6000, 0.9155
0.5000, -0.5000, 0.8861
0.5000, -0.4000, 0.9089
0.5000, -0.3000, 0.9115
0.5000, -0.2000, 0.8871
0.6000, -1.2000, 0.8724
0.6000, -1.1000, 0.8806
0.6000, -1.0000, 0.8996
0.6000, -0.9000, 0.9027
0.6000, -0.8000, 0.8966
0.6000, -0.7000, 0.9125
0.6000, -0.6000, 0.9168
0.6000, -0.5000, 0.9084
0.6000, -0.4000, 0.8926
0.6000, -0.3000, 0.8864
0.6000, -0.2000, 0.9250
0.7000, -1.2000, 0.8584
0.7000, -1.1000, 0.8805
0.7000, -1.0000, 0.8818
0.7000, -0.9000, 0.8894
0.7000, -0.8000, 0.9063
0.7000, -0.7000, 0.9172
0.7000, -0.6000, 0.9062
0.7000, -0.5000, 0.9222
0.7000, -0.4000, 0.8920
0.7000, -0.3000, 0.9209
0.7000, -0.2000, 0.9004
0.8000, -1.2000, 0.8467
0.8000, -1.1000, 0.8714
0.8000, -1.0000, 0.8896
0.8000, -0.9000, 0.8955
0.8000, -0.8000, 0.9014
0.8000, -0.7000, 0.9124
0.8000, -0.6000, 0.8857
0.8000, -0.5000, 0.8958
0.8000, -0.4000, 0.9048
0.8000, -0.3000, 0.9012
0.8000, -0.2000, 0.8780
0.9000, -1.2000, 0.8121
0.9000, -1.1000, 0.8457
0.9000, -1.0000, 0.8688
0.9000, -0.9000, 0.8781
0.9000, -0.8000, 0.8537
0.9000, -0.7000, 0.8594
0.9000, -0.6000, 0.8639
0.9000, -0.5000, 0.8699
0.9000, -0.4000, 0.8263
0.9000, -0.3000, 0.8655
0.9000, -0.2000, 0.8658
1.0000, -1.2000, 0.7761
1.0000, -1.1000, 0.7591
1.0000, -1.0000, 0.7632
1.0000, -0.9000, 0.8054
1.0000, -0.8000, 0.7938
1.0000, -0.7000, 0.7653
1.0000, -0.6000, 0.8045
1.0000, -0.5000, 0.7955
1.0000, -0.4000, 0.7877
1.0000, -0.3000, 0.7920
1.0000, -0.2000, 0.7930
1.1000, -1.2000, 0.5807
1.1000, -1.1000, 0.5982
1.1000, -1.0000, 0.6119
1.1000, -0.9000, 0.6524
1.1000, -0.8000, 0.6192
1.1000, -0.7000, 0.7008
1.1000, -0.6000, 0.6687
1.1000, -0.5000, 0.6959
1.1000, -0.4000, 0.7075
1.1000, -0.3000, 0.6714
1.1000, -0.2000, 0.7019
1.2000, -1.2000, 0.4940
1.2000, -1.1000, 0.4384
1.2000, -1.0000, 0.4929
1.2000, -0.9000, 0.4724
1.2000, -0.8000, 0.4859
1.2000, -0.7000, 0.5289
1.2000, -0.6000, 0.5590
1.2000, -0.5000, 0.5755
1.2000, -0.4000, 0.5725
1.2000, -0.3000, 0.5884
1.2000, -0.2000, 0.6165
1.3000, -1.2000, 0.2287
1.3000, -1.1000, nan
1.3000, -1.0000, 0.2775
1.3000, -0.9000, 0.2711
1.3000, -0.8000, 0.3524
1.3000, -0.7000, 0.4085
1.3000, -0.6000, 0.3933
1.3000, -0.5000, 0.4287
1.3000, -0.4000, 0.5292
1.3000, -0.3000, 0.4409
1.3000, -0.2000, 0.4349
